transaction_id,timestamp,customer_id,merchant_id,amount,country,mcc,channel,device_id,label
352,2024-01-02T02:16:00,55,591,32.57,AE,5814,POS,d3338,0
353,2024-01-02T02:21:00,0,318,68.82,US,5814,ECOM,d475,0
354,2024-01-02T02:28:00,4437,536,21.7,GB,5411,POS,d5795,0
355,2024-01-02T02:37:00,4575,507,28.61,GB,5999,ECOM,d2677,0
356,2024-01-02T02:42:00,2156,851,64.28,IN,5814,POS,d3208,0
357,2024-01-02T02:44:00,1881,675,66.2,GB,5732,POS,d6284,0
358,2024-01-02T02:45:00,5892,893,68.26,AE,5411,ECOM,d7281,0
359,2024-01-02T02:49:00,2255,933,89.91,US,5411,ATM,d7312,0
360,2024-01-02T02:56:00,2546,124,53.5,US,5814,ECOM,d3785,0
361,2024-01-02T03:04:00,3622,355,15.19,GB,5999,POS,d2833,0
362,2024-01-02T03:12:00,5903,766,8.97,GB,5411,POS,d5370,0
363,2024-01-02T03:15:00,1110,397,28.42,GB,5814,POS,d7122,0
364,2024-01-02T03:20:00,5075,1035,17.33,SG,5411,ECOM,d2781,0
365,2024-01-02T03:28:00,5924,978,10.97,US,5411,ECOM,d1959,0
366,2024-01-02T03:29:00,3047,511,60.29,DE,5999,POS,d984,0
367,2024-01-02T03:34:00,5994,299,112.38,AE,5942,POS,d5698,0
368,2024-01-02T03:43:00,4843,917,21.08,SG,5732,POS,d4207,0
369,2024-01-02T03:46:00,1158,558,29.8,GB,5411,POS,d2967,0
370,2024-01-02T03:50:00,1132,781,378.52,IN,5814,ECOM,d7450,0
371,2024-01-02T03:54:00,4632,566,41.92,GB,5732,ATM,d7805,0
372,2024-01-02T03:54:00,3387,799,13.98,AE,5732,POS,d2875,0
373,2024-01-02T03:56:00,2829,652,200.23,DE,4789,ECOM,d5442,0
374,2024-01-02T04:01:00,3244,1022,62.81,IN,5411,POS,d1546,0
375,2024-01-02T04:04:00,2610,30,99.93,AE,5732,POS,d3984,0
376,2024-01-02T04:04:00,1467,353,46.96,AE,5732,POS,d5807,0
377,2024-01-02T04:08:00,4090,594,38.71,DE,5732,ECOM,d4914,0
378,2024-01-02T04:16:00,3608,853,47.47,IN,5732,ECOM,d1145,0
379,2024-01-02T04:20:00,3406,809,75.74,US,5411,POS,d5173,0
380,2024-01-02T04:25:00,5564,1127,31.73,DE,5814,POS,d1222,0
381,2024-01-02T04:29:00,4031,1199,27.92,GB,5814,POS,d5177,0
382,2024-01-02T04:32:00,1858,728,78.66,DE,5814,POS,d7725,0
383,2024-01-02T04:38:00,1126,60,30.51,GB,5814,ECOM,d3390,0
384,2024-01-02T04:42:00,2555,1092,31.1,DE,5814,ECOM,d4886,0
385,2024-01-02T04:47:00,5977,263,17.94,SG,5814,ECOM,d1846,0
386,2024-01-02T04:47:00,5936,363,75.9,SG,5814,POS,d4950,0
387,2024-01-02T04:56:00,1649,637,29.57,GB,5732,ECOM,d3806,0
388,2024-01-02T05:04:00,3162,490,22.53,SG,5999,ECOM,d1395,1
389,2024-01-02T05:09:00,4230,895,15.58,GB,5732,POS,d2006,0
390,2024-01-02T05:16:00,1414,441,40.87,GB,5411,ECOM,d4586,0
391,2024-01-02T05:20:00,2602,896,38.72,IN,5814,ATM,d1575,0
392,2024-01-02T05:28:00,3874,973,30.11,US,5814,POS,d2091,0
393,2024-01-02T05:37:00,1519,835,56.68,US,5814,POS,d3600,0
394,2024-01-02T05:39:00,4176,963,29.03,GB,5814,POS,d5283,0
395,2024-01-02T05:47:00,4650,619,10.56,AE,5411,POS,d6048,0
396,2024-01-02T05:51:00,4696,264,22.24,US,5999,ECOM,d1302,0
397,2024-01-02T05:53:00,3567,543,18.34,US,5411,ECOM,d7616,0
398,2024-01-02T05:56:00,2601,869,23.76,SG,5999,POS,d7697,0
399,2024-01-02T06:04:00,2067,477,51.9,DE,5942,POS,d5736,0
400,2024-01-02T06:04:00,3111,483,24.36,US,5411,POS,d7654,0
401,2024-01-02T06:12:00,5056,351,20.53,DE,5942,POS,d4697,0
402,2024-01-02T06:14:00,5568,111,29.1,IN,4789,ECOM,d250,0
403,2024-01-02T06:23:00,4828,172,90.18,SG,5999,POS,d6742,0
404,2024-01-02T06:25:00,2583,1007,83.92,DE,5411,POS,d1395,0
405,2024-01-02T06:31:00,2539,470,64.39,IN,5732,ECOM,d3205,0
406,2024-01-02T06:31:00,1568,886,18.79,AE,5814,POS,d694,0
407,2024-01-02T06:33:00,4103,171,10.78,AE,5999,POS,d4869,0
408,2024-01-02T06:37:00,3697,1184,17.58,GB,5814,POS,d3427,0
409,2024-01-02T06:39:00,5387,266,30.77,US,5999,ECOM,d5847,0
410,2024-01-02T06:43:00,2240,1145,16.72,SG,5999,ECOM,d7472,0
411,2024-01-02T06:44:00,851,613,32.69,AE,5732,POS,d4673,0
412,2024-01-02T06:53:00,2916,839,41.25,AE,5942,POS,d3525,0
413,2024-01-02T07:00:00,382,384,151.16,DE,5814,POS,d6840,0
414,2024-01-02T07:00:00,3816,529,68.62,GB,5814,ECOM,d577,0
415,2024-01-02T07:05:00,5000,1051,44.83,DE,5411,ECOM,d6288,0
416,2024-01-02T07:08:00,1592,10,23.92,IN,5732,POS,d1851,0
417,2024-01-02T07:16:00,1608,1037,36.85,US,5942,POS,d5582,0
418,2024-01-02T07:21:00,5953,260,5.1,IN,5411,ECOM,d6223,1
419,2024-01-02T07:22:00,1078,783,13.59,SG,5411,ECOM,d820,0
420,2024-01-02T07:23:00,3445,142,33.14,IN,5411,POS,d3883,0
421,2024-01-02T07:27:00,4986,622,19.97,US,5999,ECOM,d6513,0
422,2024-01-02T07:34:00,2882,354,17.58,SG,5732,POS,d7885,0
423,2024-01-02T07:34:00,3629,476,17.24,IN,5411,ECOM,d7026,0
424,2024-01-02T07:37:00,4017,869,40.44,SG,5999,ATM,d1450,0
425,2024-01-02T07:38:00,4982,1034,265.79,DE,5411,POS,d3479,0
426,2024-01-02T07:44:00,4599,3,50.25,IN,5411,POS,d140,0
427,2024-01-02T07:52:00,1016,528,125.08,AE,4789,ECOM,d7893,0
428,2024-01-02T07:56:00,3115,685,15.26,DE,5942,ATM,d282,0
429,2024-01-02T08:04:00,2342,35,34.33,AE,5814,ECOM,d5771,0
430,2024-01-02T08:12:00,4637,1183,179.33,AE,5411,ECOM,d4131,0
431,2024-01-02T08:14:00,1591,1198,59.12,IN,5814,ECOM,d5448,0
432,2024-01-02T08:21:00,2909,801,49.18,IN,5814,POS,d7438,0
433,2024-01-02T08:30:00,4939,53,42.03,IN,5999,POS,d5085,0
434,2024-01-02T08:31:00,4776,266,14.11,US,5999,POS,d267,0
435,2024-01-02T08:38:00,5313,122,81.18,DE,5814,POS,d3812,0
436,2024-01-02T08:47:00,1498,1117,103.91,DE,4789,ECOM,d7914,0
437,2024-01-02T08:47:00,5626,334,30.3,AE,5732,ATM,d6530,0
438,2024-01-02T08:48:00,1838,325,11.76,GB,5411,POS,d7521,0
439,2024-01-02T08:49:00,368,487,62.31,AE,5814,POS,d4400,0
440,2024-01-02T08:55:00,2333,521,20.99,DE,5411,ECOM,d4682,0
441,2024-01-02T08:55:00,4360,144,133.49,GB,5411,ATM,d2120,0
442,2024-01-02T09:02:00,1692,239,10.12,IN,4789,POS,d5192,0
443,2024-01-02T09:02:00,4562,552,52.71,SG,5942,ECOM,d336,0
444,2024-01-02T09:03:00,4268,1043,14.64,GB,5732,ECOM,d975,0
445,2024-01-02T09:10:00,4831,13,52.52,SG,5411,ECOM,d1715,0
446,2024-01-02T09:12:00,2715,290,79.32,AE,5732,ECOM,d3364,0
447,2024-01-02T09:13:00,4118,982,101.37,SG,5411,POS,d5398,0
448,2024-01-02T09:17:00,3274,856,49.64,IN,5732,POS,d2140,0
449,2024-01-02T09:25:00,882,756,29.93,US,5732,ATM,d6544,0
450,2024-01-02T09:26:00,2012,145,12.76,IN,5411,ECOM,d6235,0
451,2024-01-02T09:29:00,5369,1063,27.5,DE,5942,ECOM,d1838,0
452,2024-01-02T09:29:00,1451,890,102.1,IN,5942,ECOM,d6960,0
453,2024-01-02T09:32:00,4567,534,100.08,IN,5814,POS,d182,0
454,2024-01-02T09:35:00,2862,1165,64.4,AE,5411,ECOM,d1962,0
455,2024-01-02T09:37:00,4262,483,49.51,US,5411,ECOM,d4767,0
456,2024-01-02T09:43:00,3702,943,33.73,SG,5942,POS,d6422,0
457,2024-01-02T09:50:00,1773,742,11.92,US,4789,ECOM,d1457,0
458,2024-01-02T09:56:00,4732,734,31.23,US,5814,POS,d5799,0
459,2024-01-02T10:05:00,2261,197,21.51,SG,5411,ECOM,d7350,0
460,2024-01-02T10:07:00,5758,780,20.29,GB,5814,POS,d7686,0
461,2024-01-02T10:13:00,2181,624,60.36,IN,5732,ATM,d6053,0
462,2024-01-02T10:16:00,5925,407,21.55,US,5411,ATM,d1745,0
463,2024-01-02T10:21:00,3079,679,74.54,AE,5732,POS,d7553,0
464,2024-01-02T10:30:00,2400,514,44.63,AE,4789,POS,d4864,0
465,2024-01-02T10:30:00,2027,1063,38.54,DE,5942,POS,d2176,0
466,2024-01-02T10:34:00,5993,365,29.8,AE,5999,ECOM,d2079,0
467,2024-01-02T10:39:00,1084,497,11.59,SG,5814,POS,d6776,0
468,2024-01-02T10:40:00,4816,688,34.09,GB,5999,ATM,d327,0
469,2024-01-02T10:45:00,3884,937,31.49,DE,4789,POS,d2710,0
470,2024-01-02T10:52:00,1731,854,15.43,US,5942,POS,d7800,0
471,2024-01-02T10:57:00,2584,491,22.45,IN,5999,ECOM,d7476,0
472,2024-01-02T11:02:00,122,1152,57.44,US,5942,ECOM,d6611,0
473,2024-01-02T11:10:00,3184,157,49.14,IN,4789,POS,d6905,0
474,2024-01-02T11:14:00,5086,572,75.03,AE,5732,ECOM,d7717,0
475,2024-01-02T11:21:00,5318,798,8.39,SG,5942,POS,d3589,0
476,2024-01-02T11:24:00,2512,484,14.48,GB,5732,POS,d2538,0
477,2024-01-02T11:24:00,2487,317,12.04,IN,5732,POS,d4614,0
478,2024-01-02T11:32:00,2589,345,29.51,GB,5732,ATM,d3342,0
479,2024-01-02T11:38:00,5739,509,24.08,DE,5411,POS,d2521,0
480,2024-01-02T11:47:00,4118,842,77.27,SG,5732,POS,d1547,0
481,2024-01-02T11:52:00,5202,534,23.54,IN,5814,POS,d4714,0
482,2024-01-02T11:56:00,258,1108,46.45,AE,5814,ECOM,d6528,0
483,2024-01-02T12:01:00,566,1065,13.43,AE,5999,ECOM,d5337,0
484,2024-01-02T12:08:00,2571,74,31.22,US,5732,POS,d2894,0
485,2024-01-02T12:09:00,2989,506,13.31,US,5732,POS,d1326,0
486,2024-01-02T12:12:00,4058,1023,13.62,IN,5411,POS,d617,0
487,2024-01-02T12:13:00,508,1162,11.58,DE,5814,POS,d6320,0
488,2024-01-02T12:15:00,5579,832,46.78,IN,5732,POS,d6893,0
489,2024-01-02T12:18:00,4302,108,27.44,US,5732,ECOM,d205,0
490,2024-01-02T12:23:00,4144,779,37.06,US,5814,POS,d1114,0
491,2024-01-02T12:31:00,5435,254,17.83,DE,5411,POS,d7010,0
492,2024-01-02T12:39:00,5588,666,79.55,GB,5814,POS,d6621,0
493,2024-01-02T12:45:00,430,404,52.16,US,4789,ATM,d5668,0
494,2024-01-02T12:53:00,4207,251,59.54,US,5814,POS,d7366,0
495,2024-01-02T12:58:00,395,384,23.8,DE,5814,POS,d3180,0
496,2024-01-02T13:03:00,703,935,10.24,AE,5942,ECOM,d5286,1
497,2024-01-02T13:05:00,1046,588,161.75,SG,5411,ECOM,d1324,0
498,2024-01-02T13:08:00,709,508,34.23,US,5814,ECOM,d1300,0
499,2024-01-02T13:16:00,4643,873,81.97,SG,5999,POS,d2499,0
500,2024-01-02T13:20:00,3140,986,4.04,SG,5411,ECOM,d6149,0
501,2024-01-02T13:23:00,1489,124,14.78,US,5814,ECOM,d2346,0
502,2024-01-02T13:28:00,326,1170,124.88,AE,5411,POS,d6605,0
503,2024-01-02T13:34:00,823,137,29.72,US,5999,ECOM,d6341,0
504,2024-01-02T13:43:00,1421,1024,33.05,AE,5814,POS,d3925,0
505,2024-01-02T13:50:00,1199,819,50.97,US,5411,POS,d3793,0
506,2024-01-02T13:57:00,3363,850,19.97,DE,5411,POS,d7027,0
507,2024-01-02T14:03:00,4102,269,16.88,US,5999,POS,d397,0
508,2024-01-02T14:06:00,375,1079,29.03,AE,5942,POS,d2824,0
509,2024-01-02T14:08:00,3625,561,16.48,AE,5814,ECOM,d4013,0
510,2024-01-02T14:17:00,2604,155,108.05,GB,5411,POS,d1828,0
511,2024-01-02T14:22:00,5100,1190,33.58,AE,5732,ECOM,d5834,0
512,2024-01-02T14:27:00,5754,969,40.07,DE,5942,POS,d6790,0
513,2024-01-02T14:28:00,1364,1166,10.78,US,5732,POS,d3229,0
514,2024-01-02T14:29:00,2092,5,60.99,SG,5411,POS,d112,0
515,2024-01-02T14:34:00,5158,788,16.59,GB,5411,ECOM,d1195,0
516,2024-01-02T14:43:00,3645,1112,24.2,GB,5814,POS,d7652,0
517,2024-01-02T14:44:00,1467,635,38.34,AE,5732,POS,d3825,0
518,2024-01-02T14:46:00,1174,325,41.44,GB,5411,ECOM,d5573,0
519,2024-01-02T14:46:00,321,704,24.57,IN,5999,POS,d3347,0
520,2024-01-02T14:54:00,3112,576,83.63,US,5411,POS,d7381,0
521,2024-01-02T15:00:00,5295,157,33.59,IN,4789,ECOM,d2448,0
522,2024-01-02T15:04:00,3789,675,90.8,GB,5732,POS,d6503,0
523,2024-01-02T15:12:00,392,144,50.19,GB,5411,POS,d7185,0
524,2024-01-02T15:16:00,2753,424,18.56,GB,5411,POS,d4267,0
525,2024-01-02T15:20:00,1752,916,8.79,AE,4789,ECOM,d2695,0
526,2024-01-02T15:25:00,4078,1091,10.99,DE,5814,POS,d6707,0
527,2024-01-02T15:32:00,991,358,128.59,DE,5814,POS,d1381,0
528,2024-01-02T15:32:00,1127,52,16.01,AE,5732,ECOM,d1241,0
529,2024-01-02T15:38:00,4612,754,12.65,AE,5999,ECOM,d4072,0
530,2024-01-02T15:47:00,722,967,84.11,AE,5732,ECOM,d617,0
531,2024-01-02T15:53:00,793,208,79.33,AE,5814,ECOM,d280,0
532,2024-01-02T15:57:00,1430,353,54.82,AE,5732,POS,d6041,0
533,2024-01-02T16:04:00,303,494,26.11,SG,5732,ECOM,d2248,0
534,2024-01-02T16:07:00,5024,757,2.94,US,5411,POS,d7683,0
535,2024-01-02T16:12:00,319,75,31.85,US,5411,POS,d7185,0
536,2024-01-02T16:18:00,5242,58,23.49,US,5732,POS,d5874,0
537,2024-01-02T16:24:00,2048,969,61.02,DE,5942,POS,d311,0
538,2024-01-02T16:30:00,4788,929,9.71,SG,5411,ECOM,d6764,0
539,2024-01-02T16:37:00,3115,91,11.82,GB,5411,POS,d7637,0
540,2024-01-02T16:44:00,169,1170,9.86,AE,5411,POS,d1361,0
541,2024-01-02T16:48:00,2363,921,21.31,US,5814,POS,d4150,0
542,2024-01-02T16:51:00,2921,590,26.15,IN,5999,POS,d29,0
543,2024-01-02T16:52:00,738,1157,17.35,DE,5411,ATM,d2124,0
544,2024-01-02T16:52:00,2428,773,7.97,US,4789,POS,d439,0
545,2024-01-02T16:54:00,4341,1093,83.61,IN,5411,POS,d6167,0
546,2024-01-02T17:01:00,4363,63,5.33,GB,4789,POS,d844,0
547,2024-01-02T17:10:00,5052,781,30.06,IN,5814,ECOM,d396,0
548,2024-01-02T17:17:00,3535,776,26.99,DE,5411,ECOM,d2777,0
549,2024-01-02T17:26:00,669,1124,51.16,IN,4789,POS,d5628,0
550,2024-01-02T17:35:00,3557,357,20.15,GB,5999,POS,d6790,0
551,2024-01-02T17:42:00,2735,856,62.73,IN,5732,POS,d5866,0
552,2024-01-02T17:49:00,1935,233,24.64,GB,5942,POS,d7215,0
553,2024-01-02T17:54:00,3331,315,38.13,IN,4789,POS,d3958,0
554,2024-01-02T17:55:00,5833,728,221.43,DE,5814,POS,d6210,0
555,2024-01-02T17:58:00,5406,923,25.28,AE,5411,POS,d5365,0
556,2024-01-02T18:05:00,536,193,34.17,IN,5999,POS,d6790,0
557,2024-01-02T18:12:00,606,401,41.38,SG,5942,POS,d5107,0
558,2024-01-02T18:14:00,1385,1001,16.07,DE,5942,POS,d6220,0
559,2024-01-02T18:19:00,1435,1074,78.6,DE,5999,POS,d6294,0
560,2024-01-02T18:20:00,1807,523,6.85,IN,4789,POS,d1673,0
561,2024-01-02T18:20:00,3084,253,27.46,US,5814,POS,d1827,0
562,2024-01-02T18:22:00,5472,340,11.58,SG,5732,POS,d7766,0
563,2024-01-02T18:24:00,1088,440,109.75,GB,5732,POS,d4663,0
564,2024-01-02T18:33:00,3377,259,84.44,IN,5411,POS,d4503,0
565,2024-01-02T18:36:00,5964,1066,16.44,AE,5732,POS,d6176,0
566,2024-01-02T18:44:00,4212,761,14.53,AE,5732,ECOM,d7111,0
567,2024-01-02T18:48:00,4659,571,8.79,SG,5999,POS,d42,0
568,2024-01-02T18:57:00,2425,1136,16.45,SG,5732,ATM,d3614,0
569,2024-01-02T19:00:00,1612,365,51.58,AE,5999,POS,d4768,0
570,2024-01-02T19:01:00,1840,627,57.86,IN,5814,POS,d6767,0
571,2024-01-02T19:10:00,2338,760,83.08,SG,5999,POS,d6251,0
572,2024-01-02T19:15:00,479,420,48.3,SG,5942,ECOM,d3700,0
573,2024-01-02T19:22:00,5056,1022,18.53,IN,5411,ECOM,d6958,0
574,2024-01-02T19:22:00,567,36,14.91,SG,5411,POS,d4383,0
575,2024-01-02T19:31:00,4154,570,12.44,US,5999,ECOM,d5601,0
576,2024-01-02T19:33:00,5018,1077,13.56,SG,5942,ECOM,d7266,0
577,2024-01-02T19:36:00,2546,990,26.75,IN,5814,POS,d7944,0
578,2024-01-02T19:41:00,1859,747,302.83,AE,5999,POS,d6074,0
579,2024-01-02T19:48:00,4026,444,13.65,US,5942,POS,d7675,0
580,2024-01-02T19:57:00,2842,560,38.02,GB,5999,ECOM,d554,0
581,2024-01-02T20:03:00,71,742,32.58,US,4789,POS,d1781,0
582,2024-01-02T20:08:00,152,1061,144.58,US,5942,POS,d12,0
583,2024-01-02T20:17:00,3466,12,38.51,SG,5999,POS,d5594,0
584,2024-01-02T20:18:00,1130,542,32.85,IN,5732,ECOM,d5729,0
585,2024-01-02T20:21:00,2936,134,44.76,AE,5411,POS,d2722,0
586,2024-01-02T20:30:00,4440,660,16.22,GB,4789,ECOM,d5393,0
587,2024-01-02T20:35:00,5785,1029,74.26,IN,4789,ATM,d3731,0
588,2024-01-02T20:37:00,1423,1093,18.3,IN,5411,ECOM,d376,0
589,2024-01-02T20:40:00,3928,86,19.69,AE,5942,POS,d5564,0
590,2024-01-02T20:40:00,760,1131,91.96,AE,5814,POS,d1684,0
591,2024-01-02T20:48:00,5538,105,36.14,DE,5999,ECOM,d5079,0
592,2024-01-02T20:52:00,2717,626,26.39,DE,5411,POS,d3857,0
593,2024-01-02T21:00:00,757,391,15.94,GB,5814,ECOM,d2011,0
594,2024-01-02T21:04:00,3274,457,17.57,GB,5411,ATM,d4936,0
595,2024-01-02T21:11:00,2196,871,50.4,GB,4789,ECOM,d4638,1
596,2024-01-02T21:13:00,3653,652,31.63,DE,4789,POS,d5508,0
597,2024-01-02T21:14:00,291,851,22.12,IN,5814,ECOM,d4961,0
598,2024-01-02T21:21:00,1886,1064,146.18,US,5411,POS,d3183,0
599,2024-01-02T21:22:00,920,406,45.89,GB,4789,POS,d4790,0
600,2024-01-02T21:30:00,2299,978,89.52,US,5411,POS,d7614,0
601,2024-01-02T21:39:00,1671,550,7.44,GB,5999,ECOM,d5718,0
602,2024-01-02T21:40:00,5107,410,29.92,DE,5411,ATM,d7360,0
603,2024-01-02T21:48:00,5899,690,3.32,DE,5814,ECOM,d3532,0
604,2024-01-02T21:57:00,2094,957,12.22,US,5814,ECOM,d3138,0
605,2024-01-02T22:02:00,839,569,38.92,DE,5411,ECOM,d5083,0
606,2024-01-02T22:09:00,4339,254,24.15,DE,5411,POS,d4319,0
607,2024-01-02T22:12:00,852,961,25.87,AE,5814,POS,d3451,0
608,2024-01-02T22:16:00,5953,312,29.69,SG,5732,ECOM,d6759,0
609,2024-01-02T22:16:00,2933,478,31.95,GB,5411,POS,d1423,0
610,2024-01-02T22:25:00,1775,1047,148.99,US,5814,ECOM,d4146,0
611,2024-01-02T22:25:00,623,1197,17.5,IN,4789,POS,d1922,0
612,2024-01-02T22:31:00,3102,252,121.1,SG,5732,POS,d1866,0
613,2024-01-02T22:36:00,1131,756,52.02,US,5732,ECOM,d7504,0
614,2024-01-02T22:37:00,865,452,21.49,DE,5814,POS,d6437,0
615,2024-01-02T22:43:00,2121,1068,19.88,SG,5732,POS,d600,0
616,2024-01-02T22:43:00,4582,93,111.12,GB,4789,POS,d3658,0
617,2024-01-02T22:47:00,324,380,60.13,IN,5942,POS,d7991,0
618,2024-01-02T22:53:00,1936,951,43.83,IN,5732,ECOM,d170,0
619,2024-01-02T22:58:00,2068,1168,13.58,GB,5942,ECOM,d4092,0
620,2024-01-02T23:06:00,5206,566,47.13,GB,5732,ECOM,d4044,0
621,2024-01-02T23:11:00,5537,380,15.02,IN,5942,ECOM,d426,0
622,2024-01-02T23:17:00,3235,696,30.8,SG,5732,POS,d5626,0
623,2024-01-02T23:24:00,3346,243,50.57,GB,5814,POS,d2865,0
624,2024-01-02T23:24:00,4424,269,55.6,US,5999,POS,d5602,0
625,2024-01-02T23:24:00,516,1142,16.57,IN,4789,POS,d5192,0
626,2024-01-02T23:24:00,3339,1164,61.64,SG,5732,ATM,d7959,0
627,2024-01-02T23:26:00,5260,254,19.65,DE,5411,ECOM,d2588,0
628,2024-01-02T23:27:00,438,850,33.21,DE,5411,POS,d4916,0
629,2024-01-02T23:29:00,2341,746,15.04,US,5814,ECOM,d3098,0
630,2024-01-02T23:37:00,2500,486,96.98,US,5732,ECOM,d4804,0
631,2024-01-02T23:37:00,104,947,48.39,SG,5411,ECOM,d3637,0
632,2024-01-02T23:38:00,2291,393,38.62,AE,5999,POS,d5754,0
633,2024-01-02T23:45:00,5684,532,105.77,US,5411,POS,d7982,0
634,2024-01-02T23:45:00,3095,92,86.44,AE,4789,ECOM,d1411,0
635,2024-01-02T23:49:00,4504,14,36.37,DE,5942,POS,d6609,0
636,2024-01-02T23:58:00,2328,696,53.77,SG,5732,ECOM,d452,1
637,2024-01-03T00:02:00,5385,196,24.5,IN,5732,ECOM,d6560,0
638,2024-01-03T00:07:00,719,147,25.6,US,5999,ECOM,d7845,0
639,2024-01-03T00:11:00,486,136,78.92,IN,5411,POS,d3730,0
640,2024-01-03T00:18:00,5052,70,23.01,GB,5814,ATM,d2308,0
641,2024-01-03T00:25:00,1994,656,80.07,US,5814,ECOM,d3045,0
642,2024-01-03T00:34:00,2340,169,52.45,IN,5814,POS,d99,0
643,2024-01-03T00:36:00,818,686,31.24,GB,5732,POS,d685,0
644,2024-01-03T00:41:00,3221,760,17.69,SG,5999,ECOM,d6064,0
645,2024-01-03T00:43:00,3118,197,28.99,SG,5411,POS,d5066,0
646,2024-01-03T00:47:00,332,74,57.32,US,5732,POS,d5397,0
647,2024-01-03T00:51:00,2059,375,22.87,US,5411,ECOM,d7884,0
648,2024-01-03T00:57:00,398,607,30.64,IN,5411,POS,d1780,0
649,2024-01-03T00:58:00,3001,840,52.99,IN,4789,POS,d7407,0
650,2024-01-03T01:01:00,4097,840,10.07,IN,4789,ECOM,d1967,0
651,2024-01-03T01:01:00,3078,1004,10.99,US,4789,POS,d6580,0
652,2024-01-03T01:07:00,2506,629,33.64,AE,5942,ECOM,d683,0
653,2024-01-03T01:14:00,4223,1018,17.23,DE,5732,ECOM,d33,0
654,2024-01-03T01:17:00,1212,464,12.04,DE,5814,POS,d5771,0
655,2024-01-03T01:24:00,5216,598,26.02,GB,5732,POS,d1409,0
656,2024-01-03T01:30:00,3985,525,29.87,IN,5942,POS,d4251,0
657,2024-01-03T01:35:00,1656,727,12.27,IN,5814,POS,d5026,0
658,2024-01-03T01:41:00,2035,447,19.98,IN,5814,POS,d5548,0
659,2024-01-03T01:45:00,5999,1112,13.34,GB,5814,POS,d321,0
660,2024-01-03T01:51:00,2692,859,32.61,IN,5732,POS,d5347,0
661,2024-01-03T01:54:00,5484,1029,50.99,IN,4789,POS,d3988,0
662,2024-01-03T02:01:00,3198,47,6.25,DE,5411,POS,d3742,0
663,2024-01-03T02:09:00,2382,1196,52.34,GB,5411,POS,d1444,0
664,2024-01-03T02:11:00,3838,423,73.07,AE,5999,POS,d5524,0
665,2024-01-03T02:18:00,4357,121,3.07,SG,5814,ECOM,d4962,0
666,2024-01-03T02:22:00,935,785,13.21,US,5732,ECOM,d7374,0
667,2024-01-03T02:25:00,1290,782,20.96,SG,5942,POS,d3426,0
668,2024-01-03T02:28:00,3188,7,204.64,IN,5411,ATM,d1374,0
669,2024-01-03T02:35:00,1280,251,19.56,US,5814,ECOM,d4338,1
670,2024-01-03T02:41:00,1091,283,12.01,IN,4789,ECOM,d1518,0
671,2024-01-03T02:41:00,4699,27,45.19,SG,5999,POS,d3377,0
672,2024-01-03T02:43:00,3513,881,32.12,GB,5942,POS,d6006,0
673,2024-01-03T02:47:00,431,229,100.02,GB,5732,POS,d3009,0
674,2024-01-03T02:53:00,4030,62,22.5,IN,5411,POS,d6334,0
675,2024-01-03T02:58:00,3166,1158,41.7,IN,5814,POS,d1654,0
676,2024-01-03T03:05:00,5490,1123,35.39,GB,5814,ATM,d7592,0
677,2024-01-03T03:10:00,1070,1102,39.13,GB,5999,POS,d2361,0
678,2024-01-03T03:18:00,3903,269,6.64,US,5999,POS,d7114,0
679,2024-01-03T03:19:00,5845,1164,31.63,SG,5732,POS,d5718,0
680,2024-01-03T03:26:00,5055,389,22.46,IN,5411,POS,d5138,0
681,2024-01-03T03:29:00,4002,572,61.35,AE,5732,POS,d4845,0
682,2024-01-03T03:33:00,4240,854,33.35,US,5942,POS,d4224,0
683,2024-01-03T03:33:00,4848,917,32.95,SG,5732,POS,d2820,0
684,2024-01-03T03:35:00,698,332,69.14,SG,5999,ECOM,d1977,1
685,2024-01-03T03:40:00,3581,447,42.08,IN,5814,POS,d5511,0
686,2024-01-03T03:49:00,3876,986,63.04,SG,5411,POS,d673,0
687,2024-01-03T03:57:00,5283,1012,33.1,DE,5732,POS,d1723,0
688,2024-01-03T03:58:00,5514,75,28.87,US,5411,POS,d3644,0
689,2024-01-03T03:59:00,1456,487,17.63,AE,5814,POS,d7087,0
690,2024-01-03T04:01:00,4094,1132,77.79,AE,5814,POS,d35,0
691,2024-01-03T04:10:00,3077,186,15.69,IN,5999,POS,d2619,0
692,2024-01-03T04:15:00,5631,830,21.88,DE,4789,POS,d1917,0
693,2024-01-03T04:22:00,979,1049,98.6,GB,5732,POS,d1442,0
694,2024-01-03T04:24:00,1743,143,20.08,IN,5411,ECOM,d4336,0
695,2024-01-03T04:29:00,3274,395,31.28,IN,4789,ECOM,d3451,0
696,2024-01-03T04:32:00,3204,98,33.76,GB,5732,POS,d3014,0
697,2024-01-03T04:35:00,1811,836,35.85,IN,5411,POS,d4847,0
698,2024-01-03T04:36:00,5640,790,39.22,IN,5814,POS,d2803,0
699,2024-01-03T04:45:00,2783,53,43.31,IN,5999,ECOM,d5434,0
700,2024-01-03T04:49:00,2411,851,5.03,IN,5814,POS,d3378,0
701,2024-01-03T04:49:00,3620,357,36.47,GB,5999,POS,d6008,0
702,2024-01-03T04:56:00,4623,16,191.25,GB,5814,ECOM,d5122,0
703,2024-01-03T05:03:00,5741,1028,24.17,US,5411,POS,d3378,0
704,2024-01-03T05:10:00,942,7,33.54,IN,5411,ECOM,d1632,0
